nm, %T
365.000000, -0.007500
364.000000, -0.007860
363.000000, -0.008398
362.000000, -0.008845
361.000000, -0.008491
360.000000, -0.009204
359.000000, -0.009282
358.000000, -0.009729
357.000000, -0.009111
356.000000, -0.008835
355.000000, -0.009300
354.000000, -0.009833
353.000000, -0.010009
352.000000, -0.010188
351.000000, -0.010472
350.000000, -0.010040
349.000000, -0.009848
348.000000, -0.010914
347.000000, -0.011366
346.000000, -0.011181
345.000000, -0.010562
344.000000, -0.010117
343.000000, -0.010217
342.000000, -0.011026
341.000000, -0.011211
340.000000, -0.011470
339.000000, -0.011021
338.000000, -0.011120
337.000000, -0.011038
336.000000, -0.011314
335.000000, -0.011500
334.000000, -0.011228
333.000000, -0.012033
332.000000, -0.011233
331.000000, -0.010604
330.000000, -0.012500
329.000000, -0.012691
328.000000, -0.011618
327.000000, -0.012782
326.000000, -0.012088
325.000000, -0.012342
324.000000, -0.011891
323.000000, -0.012087
322.000000, -0.012649
321.000000, -0.013000
320.000000, -0.012729
319.000000, -0.008671
318.000000, -0.008884
317.000000, -0.007968
316.000000, -0.007696
315.000000, -0.008440
314.000000, -0.008068
313.000000, -0.007079
312.000000, -0.007534
311.000000, -0.007352
310.000000, -0.007182
309.000000, -0.007375
308.000000, -0.008544
307.000000, -0.008570
306.000000, -0.009488
305.000000, -0.007569
304.000000, -0.008840
303.000000, -0.008938
302.000000, -0.008595
301.000000, -0.009050
300.000000, -0.008777
299.000000, -0.009062
298.000000, -0.008775
297.000000, -0.009359
296.000000, -0.009073
295.000000, -0.007984
294.000000, -0.008640
293.000000, -0.008631
292.000000, -0.007634
291.000000, -0.009386
290.000000, -0.009579
289.000000, -0.007929
288.000000, -0.009598
287.000000, -0.008609
286.000000, -0.008315
285.000000, -0.008051
284.000000, -0.008528
283.000000, -0.008260
282.000000, -0.008640
281.000000, -0.009109
280.000000, -0.008466
