nm, %T
356.000000, 92.302506
355.000000, 92.273124
354.000000, 92.259417
353.000000, 92.287929
352.000000, 92.270281
351.000000, 92.266041
350.000000, 92.250788
349.000000, 92.253671
348.000000, 92.259076
347.000000, 92.242876
346.000000, 92.234481
345.000000, 92.231410
344.000000, 92.247841
343.000000, 92.229768
342.000000, 92.226257
341.000000, 92.214532
340.000000, 92.220290
339.000000, 92.199253
338.000000, 92.196866
337.000000, 92.187483
336.000000, 92.183956
335.000000, 92.167730
334.000000, 92.152168
333.000000, 92.187001
332.000000, 92.173793
331.000000, 92.151817
330.000000, 92.164028
329.000000, 92.155047
328.000000, 92.135959
327.000000, 92.150198
326.000000, 92.139962
325.000000, 92.122762
324.000000, 92.096531
323.000000, 92.082340
322.000000, 92.088325
321.000000, 92.085893
320.000000, 92.066075
319.000000, 92.075438
318.000000, 92.077019
317.000000, 92.071117
316.000000, 92.064994
315.000000, 92.036307
314.000000, 92.049711
313.000000, 92.044966
312.000000, 92.017344
311.000000, 92.020237
310.000000, 92.010698
309.000000, 92.006078
308.000000, 92.001906
307.000000, 91.976719
306.000000, 91.969337
305.000000, 91.976332
304.000000, 91.955748
303.000000, 91.952192
302.000000, 91.948781
301.000000, 91.945991
300.000000, 91.935600
299.000000, 91.917849
298.000000, 91.899659
297.000000, 91.914918
296.000000, 91.920216
295.000000, 91.896505
294.000000, 91.876505
293.000000, 91.883385
292.000000, 91.869371
291.000000, 91.842821
290.000000, 91.824988
289.000000, 91.819851
288.000000, 91.814109
287.000000, 91.798888
286.000000, 91.787476
285.000000, 91.773436
284.000000, 91.776398
283.000000, 91.768592
282.000000, 91.744988
281.000000, 91.729714
280.000000, 91.722925
279.000000, 91.718955
278.000000, 91.697742
277.000000, 91.694855
276.000000, 91.684388
275.000000, 91.656880
274.000000, 91.634975
273.000000, 91.627485
272.000000, 91.612059
271.000000, 91.587186
270.000000, 91.581114
269.000000, 91.570465
268.000000, 91.545870
267.000000, 91.525694
266.000000, 91.498157
265.000000, 91.474399
264.000000, 91.451046
263.000000, 91.419404
262.000000, 91.388104
261.000000, 91.343488
260.000000, 91.297296
259.000000, 91.266468
258.000000, 91.235858
257.000000, 91.190516
256.000000, 91.134893
255.000000, 91.073499
254.000000, 91.005883
253.000000, 90.949118
252.000000, 90.890229
251.000000, 90.818848
250.000000, 90.738308
