nm, %T
389.000000, 55.637720
388.000000, 55.377132
387.000000, 55.114355
386.000000, 54.857962
385.000000, 54.594514
384.000000, 54.331399
383.000000, 54.057255
382.000000, 53.789009
381.000000, 53.517957
380.000000, 53.236771
379.000000, 52.991345
378.000000, 52.725593
377.000000, 52.454855
376.000000, 52.161032
375.000000, 51.879703
374.000000, 51.600735
373.000000, 51.331425
372.000000, 51.029419
371.000000, 50.745831
370.000000, 50.445647
369.000000, 50.163956
368.000000, 49.863494
367.000000, 49.579719
366.000000, 49.279770
365.000000, 48.986809
364.000000, 48.689390
363.000000, 48.397212
362.000000, 48.089181
361.000000, 47.789286
360.000000, 47.497444
359.000000, 47.183961
358.000000, 46.890541
357.000000, 46.574307
356.000000, 46.265259
355.000000, 45.959535
354.000000, 45.656862
353.000000, 45.330121
352.000000, 45.031827
351.000000, 44.709328
350.000000, 44.391560
349.000000, 44.074916
348.000000, 43.755372
347.000000, 43.435143
346.000000, 43.123022
345.000000, 42.806949
344.000000, 42.482708
343.000000, 42.148048
342.000000, 41.829697
341.000000, 41.505935
340.000000, 41.175178
339.000000, 40.847488
338.000000, 40.518925
337.000000, 40.179421
336.000000, 39.850908
335.000000, 39.521374
334.000000, 39.179615
333.000000, 38.842150
332.000000, 38.503624
331.000000, 38.159236
330.000000, 37.830262
329.000000, 37.483596
328.000000, 37.132134
327.000000, 36.789538
326.000000, 36.446232
325.000000, 36.094798
324.000000, 35.739096
323.000000, 35.380214
322.000000, 35.022184
321.000000, 34.665172
320.000000, 34.319580
319.000000, 33.696076
318.000000, 32.682230
317.000000, 32.324927
316.000000, 31.965911
315.000000, 31.597637
314.000000, 31.237198
313.000000, 30.880522
312.000000, 30.517895
311.000000, 30.148589
310.000000, 29.783997
309.000000, 29.427650
308.000000, 29.064317
307.000000, 28.701788
306.000000, 28.340783
305.000000, 27.973925
304.000000, 27.599475
303.000000, 27.236987
302.000000, 26.880117
301.000000, 26.520964
300.000000, 26.161796
299.000000, 25.797561
298.000000, 25.433249
297.000000, 25.076160
296.000000, 24.721017
295.000000, 24.364026
294.000000, 24.013706
293.000000, 23.666153
292.000000, 23.318630
291.000000, 22.973162
290.000000, 22.631578
289.000000, 22.288666
288.000000, 21.944161
287.000000, 21.606199
286.000000, 21.264912
285.000000, 20.925762
284.000000, 20.589680
283.000000, 20.256716
282.000000, 19.931437
281.000000, 19.599270
280.000000, 19.271226
279.000000, 18.945434
278.000000, 18.617292
277.000000, 18.292667
276.000000, 17.970768
275.000000, 17.650860
274.000000, 17.339101
273.000000, 17.031049
272.000000, 16.724271
271.000000, 16.419003
270.000000, 16.109779
269.000000, 15.801726
268.000000, 15.503166
267.000000, 15.209304
266.000000, 14.916838
265.000000, 14.624428
264.000000, 14.335709
263.000000, 14.052824
262.000000, 13.770659
261.000000, 13.496227
260.000000, 13.227253
259.000000, 12.953906
258.000000, 12.681432
257.000000, 12.418211
256.000000, 12.154488
255.000000, 11.894591
254.000000, 11.647612
253.000000, 11.400842
252.000000, 11.156955
251.000000, 10.925479
250.000000, 10.695702
