nm, %T
416.000000, 65.345071
415.000000, 65.349276
414.000000, 65.337670
413.000000, 65.373458
412.000000, 65.359465
411.000000, 65.365525
410.000000, 65.371175
409.000000, 65.372026
408.000000, 65.380654
407.000000, 65.385875
406.000000, 65.372946
405.000000, 65.383813
404.000000, 65.391486
403.000000, 65.377546
402.000000, 65.392015
401.000000, 65.399525
400.000000, 65.393206
399.000000, 65.381737
398.000000, 65.389363
397.000000, 65.394466
396.000000, 65.382626
395.000000, 65.387471
394.000000, 65.407263
393.000000, 65.395982
392.000000, 65.383125
391.000000, 65.397988
390.000000, 65.389742
389.000000, 65.383512
388.000000, 65.388252
387.000000, 65.392855
386.000000, 65.403713
385.000000, 65.387232
384.000000, 65.383565
383.000000, 65.378544
382.000000, 65.377001
381.000000, 65.387308
380.000000, 65.386524
379.000000, 65.403384
378.000000, 65.375605
377.000000, 65.397647
376.000000, 65.393426
375.000000, 65.389501
374.000000, 65.381839
373.000000, 65.382836
372.000000, 65.383942
371.000000, 65.363228
370.000000, 65.368553
369.000000, 65.385369
368.000000, 65.377204
367.000000, 65.380301
366.000000, 65.374617
365.000000, 65.371116
364.000000, 65.380182
363.000000, 65.371321
362.000000, 65.362811
361.000000, 65.348948
360.000000, 65.352326
359.000000, 65.344957
358.000000, 65.335739
357.000000, 65.336760
356.000000, 65.331892
355.000000, 65.314499
354.000000, 65.322847
353.000000, 65.326540
352.000000, 65.308708
351.000000, 65.313810
350.000000, 65.303308
349.000000, 65.295035
348.000000, 65.279983
347.000000, 65.286598
346.000000, 65.268008
345.000000, 65.277594
344.000000, 65.276936
343.000000, 65.260964
342.000000, 65.248192
341.000000, 65.249560
340.000000, 65.249302
339.000000, 65.244598
338.000000, 65.230319
337.000000, 65.220986
336.000000, 65.201474
335.000000, 65.192578
334.000000, 65.203832
333.000000, 65.202347
332.000000, 65.192749
331.000000, 65.184384
330.000000, 65.195448
329.000000, 65.192060
328.000000, 65.183736
327.000000, 65.174571
326.000000, 65.152677
325.000000, 65.138692
324.000000, 65.139429
323.000000, 65.136539
322.000000, 65.137718
321.000000, 65.125929
320.000000, 65.129119
319.000000, 65.130525
318.000000, 65.098704
317.000000, 65.107844
316.000000, 65.105713
315.000000, 65.104388
